Sr.no,Dealer,Product,Sales
3901,1145,2718,20
3902,1195,1321,105
3903,1159,1636,71
3904,1011,1326,111
3905,1360,1176,24
3906,1094,1159,163
3907,1268,1767,19
3908,1354,1118,157
3909,1254,2296,7
3910,1606,1499,22
3911,1548,2363,240
3912,1616,2385,202
3913,1311,2357,23
3914,1559,1622,81
3915,1210,2284,4
3916,1217,2801,14
3917,1102,2841,10
3918,1273,2409,98
3919,1438,2709,220
3920,1025,2051,1
3921,1536,2401,193
3922,1460,1453,172
3923,1047,1070,5
3924,1232,1400,17
3925,1104,1856,154
3926,1485,2426,248
3927,1323,2867,22
3928,1024,1801,280
3929,1645,1198,82
3930,1344,2908,7
3931,1526,1480,1
3932,1571,1579,2
3933,1327,1149,17
3934,1261,2795,158
3935,1343,1838,174
3936,1355,2842,136
3937,1039,1002,28
3938,1094,1723,32
3939,1487,1614,44
3940,1183,1608,95
3941,1639,1557,212
3942,1283,1600,22
3943,1207,2853,167
3944,1338,2790,24
3945,1641,2680,26
3946,1647,2025,28
3947,1287,1588,154
3948,1057,1740,121
3949,1584,2174,135
3950,1604,1661,13
3951,1286,2565,17
3952,1225,2885,69
3953,1082,1760,0
3954,1022,2479,43
3955,1474,2310,108
3956,1324,1337,114
3957,1376,1661,127
3958,1486,1259,52
3959,1158,1144,17
3960,1223,1758,32
3961,1010,2961,196
3962,1485,2236,41
3963,1566,1186,50
3964,1109,2874,6
3965,1303,2132,16
3966,1108,1584,169
3967,1050,1278,218
3968,1571,2872,106
3969,1541,2527,161
3970,1266,2658,37
3971,1322,2228,123
3972,1530,1599,11
3973,1318,2821,118
3974,1579,2825,89
3975,1135,2821,10
3976,1285,1410,34
3977,1328,2193,55
3978,1095,1774,32
3979,1071,2515,27
3980,1430,1555,33
3981,1474,2456,31
3982,1078,1960,150
3983,1375,2524,119
3984,1302,2714,47
3985,1441,2852,189
3986,1499,2543,12
3987,1331,1695,225
3988,1498,1578,47
3989,1184,2340,96
3990,1584,1459,120
3991,1604,1136,140
3992,1025,1218,8
3993,1568,2325,19
3994,1439,2760,32
3995,1084,2171,67
3996,1122,1216,69
3997,1217,1622,59
3998,1538,1231,46
3999,1002,2754,194
4000,1619,2862,20
4001,1083,1089,55
4002,1617,2923,7
4003,1474,2862,41
4004,1388,1581,1
4005,1158,2248,8
4006,1648,2625,182
4007,1597,2506,4
4008,1322,2547,41
4009,1390,1035,16
4010,1418,1405,69
4011,1245,1206,8
4012,1530,2354,7
4013,1195,2307,39
4014,1443,2944,84
4015,1454,2531,4
4016,1547,2242,60
4017,1175,1825,93
4018,1323,1937,147
4019,1513,1697,53
4020,1005,1707,67
4021,1396,2926,9
4022,1029,2662,47
4023,1233,2742,150
4024,1366,1358,35
4025,1027,2808,16
4026,1374,1454,76
4027,1623,1725,79
4028,1237,2996,32
4029,1416,1564,7
4030,1650,2980,2
4031,1510,2245,28
4032,1114,1795,120
4033,1562,1063,208
4034,1548,2687,57
4035,1560,1867,53
4036,1231,2827,15
4037,1444,2433,13
4038,1034,1249,249
4039,1399,2842,41
4040,1422,2563,62
4041,1321,1537,94
4042,1084,2310,176
4043,1648,1039,1
4044,1556,2825,45
4045,1124,1507,87
4046,1314,2591,99
4047,1431,2363,144
4048,1572,1399,174
4049,1045,2065,75
4050,1429,2070,129
4051,1207,2438,136
4052,1107,1736,255
4053,1410,2786,132
4054,1490,2359,63
4055,1217,1311,16
4056,1241,2102,40
4057,1026,2583,210
4058,1238,2811,0
4059,1227,1770,42
4060,1586,2632,92
4061,1131,1309,13
4062,1575,1563,122
4063,1618,1077,30
4064,1466,2801,120
4065,1127,1487,239
4066,1548,1580,94
4067,1647,2031,82
4068,1453,2294,76
4069,1469,2056,5
4070,1601,1899,175
4071,1204,2928,148
4072,1574,1099,57
4073,1503,2808,17
4074,1514,1080,120
4075,1319,2477,46
4076,1616,1790,10
4077,1095,1904,159
4078,1404,1637,65
4079,1152,1765,58
4080,1572,2875,58
4081,1620,2422,212
4082,1629,1679,41
4083,1486,1554,206
4084,1048,1475,68
4085,1384,1164,138
4086,1133,2847,53
4087,1526,2318,98
4088,1045,1434,15
4089,1348,1226,32
4090,1628,2344,87
4091,1052,1017,77
4092,1545,1118,108
4093,1241,1293,8
4094,1040,2514,7
4095,1545,2448,157
4096,1535,2819,68
4097,1569,2547,118
4098,1437,1662,7
4099,1212,1970,179
4100,1388,1455,102
4101,1399,2150,23
4102,1407,1829,104
4103,1175,1495,79
4104,1294,2115,80
4105,1087,2157,77
4106,1370,1406,20
4107,1587,2368,139
4108,1093,1376,47
4109,1025,2258,4
4110,1248,1897,125
4111,1546,1833,84
4112,1046,2060,53
4113,1019,2304,61
4114,1549,1427,199
4115,1536,1608,5
4116,1462,2701,64
4117,1494,2690,0
4118,1194,1185,6
4119,1615,2002,4
4120,1314,1469,73
4121,1074,2365,0
4122,1356,1530,184
4123,1104,1035,13
4124,1306,2692,22
4125,1195,1850,2
4126,1325,1480,21
4127,1492,1487,17
4128,1562,1095,26
4129,1331,2524,21
4130,1022,2395,250
4131,1026,2582,10
4132,1356,2540,11
4133,1468,2130,5
4134,1530,1252,78
4135,1544,1584,172
4136,1583,1371,49
4137,1055,1248,78
4138,1121,2159,67
4139,1086,1529,5
4140,1561,2448,202
4141,1414,1052,133
4142,1580,1109,210
4143,1446,1116,4
4144,1391,1919,69
4145,1391,1150,68
4146,1041,2067,31
4147,1016,2505,111
4148,1462,2264,3
4149,1280,2371,12
4150,1487,2072,132
4151,1487,2221,7
4152,1598,1687,174
4153,1064,2602,85
4154,1454,2567,169
4155,1203,2324,47
4156,1566,2463,36
4157,1452,2633,110
4158,1378,1528,117
4159,1204,1079,105
4160,1364,1133,13
4161,1592,1011,174
4162,1409,1084,15
4163,1426,1445,59
4164,1120,1106,188
4165,1151,1353,40
4166,1087,1975,71
4167,1427,1850,1
4168,1578,2716,120
4169,1189,2143,70
4170,1247,1909,18
4171,1456,1244,4
4172,1115,1721,16
4173,1302,1973,78
4174,1280,2348,45
4175,1131,2849,4
4176,1109,2318,109
4177,1124,1035,225
4178,1096,2650,11
4179,1190,2095,233
4180,1371,2408,117
4181,1358,2531,55
4182,1124,2200,66
4183,1130,1205,158
4184,1314,1436,124
4185,1407,2962,105
4186,1633,1496,97
4187,1117,1150,246
4188,1475,2836,15
4189,1492,2211,18
4190,1194,2016,51
4191,1356,1057,106
4192,1052,2165,230
4193,1588,2445,54
4194,1098,2170,138
4195,1388,1125,1
4196,1477,1272,79
4197,1489,2076,51
4198,1409,1707,80
4199,1433,1694,242
4200,1483,2918,117
4201,1334,1581,232
4202,1099,1912,45
4203,1390,1201,113
4204,1502,2466,51
4205,1405,1148,23
4206,1113,2854,12
4207,1586,1601,69
4208,1101,1493,1
4209,1402,2538,44
4210,1299,1453,68
4211,1478,1916,87
4212,1127,2160,32
4213,1187,2236,0
4214,1131,2920,66
4215,1631,1121,100
4216,1500,2596,12
4217,1152,1378,15
4218,1565,1849,272
4219,1233,1139,116
4220,1177,2667,54
4221,1273,1447,238
4222,1326,2193,204
4223,1190,2088,84
4224,1506,1657,3
4225,1620,1314,69
4226,1009,2090,76
4227,1642,1670,1
4228,1039,1244,127
4229,1279,1137,124
4230,1074,1469,8
4231,1357,1128,156
4232,1350,1683,46
4233,1448,2221,114
4234,1277,1746,14
4235,1240,2734,22
4236,1459,1609,98
4237,1071,2171,2
4238,1549,1744,11
4239,1184,1681,76
4240,1226,1726,71
4241,1221,2739,81
4242,1460,2802,114
4243,1352,2392,110
4244,1336,2581,6
4245,1435,2184,42
4246,1141,2399,64
4247,1254,1571,59
4248,1232,2281,2
4249,1163,1047,161
4250,1568,1453,184
4251,1322,1454,40
4252,1478,1327,28
4253,1549,2748,5
4254,1187,2656,163
4255,1601,1706,192
4256,1011,1107,45
4257,1144,1933,103
4258,1529,2622,12
4259,1043,1665,22
4260,1298,1889,7
4261,1551,1623,5
4262,1241,2142,105
4263,1117,1132,6
4264,1075,2687,31
4265,1427,1172,97
4266,1162,1078,12
4267,1468,2921,9
4268,1117,1774,52
4269,1225,2048,131
4270,1457,1721,83
4271,1349,2355,243
4272,1508,2168,44
4273,1258,1932,115
4274,1575,2237,20
4275,1516,1502,81
4276,1474,2741,36
4277,1086,1637,74
4278,1187,1591,105
4279,1288,1164,117
4280,1503,2643,18
4281,1642,2734,88
4282,1090,1539,5
4283,1052,2584,12
4284,1547,1041,79
4285,1482,2804,26
4286,1191,2003,32
4287,1037,1208,15
4288,1484,1129,198
4289,1504,1564,23
4290,1345,1882,95
4291,1112,1073,165
4292,1560,2979,17
4293,1486,2237,4
4294,1626,2608,32
4295,1603,1356,163
4296,1233,1638,61
4297,1482,1329,125
4298,1235,2396,93
4299,1562,1827,0
4300,1446,2340,90
4301,1253,2038,206
4302,1297,1085,1
4303,1160,2782,63
4304,1049,2621,193
4305,1584,2200,89
4306,1107,2962,34
4307,1645,1134,47
4308,1484,1110,64
4309,1423,1278,30
4310,1532,1235,7
4311,1595,1280,29
4312,1578,2660,9
4313,1641,1355,153
4314,1059,1255,127
4315,1261,1543,190
4316,1346,1515,100
4317,1615,2421,60
4318,1233,2942,83
4319,1590,2031,6
4320,1519,1143,1
4321,1041,2007,10
4322,1066,1718,2
4323,1066,2491,267
4324,1061,1683,151
4325,1563,2786,37
4326,1586,2964,44
4327,1506,2851,158
4328,1370,1802,11
4329,1257,2620,45
4330,1389,1005,86
4331,1244,1639,184
4332,1606,1728,46
4333,1262,1497,43
4334,1164,2404,52
4335,1137,1492,7
4336,1147,2289,104
4337,1387,2848,194
4338,1626,2755,9
4339,1077,1461,171
4340,1244,2858,137
4341,1313,2640,0
4342,1192,2764,39
4343,1094,2135,85
4344,1410,1022,93
4345,1608,1383,85
4346,1011,1615,16
4347,1093,1301,234
4348,1129,1276,88
4349,1612,1630,13
4350,1602,2069,36
4351,1207,1971,125
4352,1382,1304,6
4353,1046,2841,30
4354,1163,1334,39
4355,1435,1476,2
4356,1382,2570,45
4357,1104,1784,65
4358,1054,1471,14
4359,1350,2396,159
4360,1227,1878,46
4361,1485,1248,41
4362,1460,1806,71
4363,1445,1286,93
4364,1638,1688,24
4365,1415,2662,134
4366,1145,2348,82
4367,1089,2143,4
4368,1248,1555,70
4369,1181,1038,9
4370,1168,1107,38
4371,1635,1531,7
4372,1262,2551,208
4373,1604,1952,169
4374,1490,2729,136
4375,1455,2269,76
4376,1111,2558,36
4377,1372,1192,86
4378,1356,1151,3
4379,1561,2524,9
4380,1199,2755,41
4381,1031,1060,94
4382,1175,2351,101
4383,1059,2160,41
4384,1119,1857,81
4385,1392,2507,195
4386,1552,2123,23
4387,1174,2555,6
4388,1100,1787,175
4389,1423,2546,26
4390,1197,1479,84
4391,1123,2723,4
4392,1583,2718,79
4393,1079,2927,96
4394,1021,1625,82
4395,1254,1822,55
4396,1613,2392,47
4397,1438,2618,33
4398,1053,2692,7
4399,1121,1827,133
4400,1176,2894,42
4401,1268,1443,56
4402,1550,2731,57
4403,1090,1932,205
4404,1033,2829,24
4405,1008,2276,267
4406,1568,2906,70
4407,1011,2461,132
4408,1474,2716,6
4409,1411,1892,162
4410,1260,1602,73
4411,1270,1512,29
4412,1309,2066,91
4413,1287,1595,102
4414,1382,2327,41
4415,1024,2348,9
4416,1012,1989,27
4417,1141,1622,81
4418,1262,2500,12
4419,1305,2327,127
4420,1618,1116,12
4421,1493,2933,81
4422,1606,2643,0
4423,1449,1300,140
4424,1337,2906,127
4425,1545,2644,101
4426,1441,2717,170
4427,1429,2827,82
4428,1518,2542,60
4429,1362,2724,128
4430,1641,2117,170
4431,1583,1298,77
4432,1015,2512,114
4433,1089,1795,44
4434,1511,1090,0
4435,1569,2087,103
4436,1033,1361,27
4437,1040,1802,31
4438,1356,2768,52
4439,1236,1673,181
4440,1246,2992,98
4441,1227,3000,152
4442,1196,1065,113
4443,1590,2689,41
4444,1331,1829,67
4445,1384,1581,121
4446,1356,1954,226
4447,1411,2742,80
4448,1193,1083,14
4449,1438,2921,72
4450,1605,1872,81
4451,1453,1394,207
4452,1236,2652,115
4453,1025,1162,230
4454,1461,2617,77
4455,1440,1919,21
4456,1270,1695,89
4457,1601,2354,5
4458,1252,1472,42
4459,1094,1212,104
4460,1269,2119,86
4461,1611,1917,231
4462,1539,2033,86
4463,1546,2492,96
4464,1480,2674,10
4465,1575,2634,48
4466,1259,1282,26
4467,1204,2838,4
4468,1504,2054,26
4469,1269,1039,5
4470,1365,1767,69
4471,1155,1250,260
4472,1142,1655,110
4473,1317,1006,13
4474,1461,1348,7
4475,1138,1660,35
4476,1468,2710,13
4477,1029,2401,195
4478,1291,2105,27
4479,1033,1332,2
4480,1201,2727,10
4481,1560,1858,27
4482,1063,2770,16
4483,1418,1160,114
4484,1144,2746,54
4485,1253,2810,62
4486,1123,1311,113
4487,1616,2515,19
4488,1220,2178,45
4489,1559,2564,147
4490,1280,2497,185
4491,1111,1256,185
4492,1010,2397,21
4493,1138,2862,61
4494,1523,2434,170
4495,1648,2486,90
4496,1370,1886,138
4497,1305,2374,22
4498,1546,1574,6
4499,1227,1399,31
4500,1402,2372,2
4501,1262,1296,59
4502,1339,1704,41
4503,1615,1624,13
4504,1366,2058,143
4505,1149,2858,0
4506,1377,2905,39
4507,1466,2874,123
4508,1605,1913,2
4509,1031,1679,6
4510,1356,2952,39
4511,1182,2460,1
4512,1499,2583,13
4513,1148,2381,250
4514,1130,1181,189
4515,1413,2648,84
4516,1090,2713,34
4517,1162,2992,46
4518,1286,2003,14
4519,1179,1005,48
4520,1069,2462,35
4521,1248,1780,16
4522,1315,2889,232
4523,1412,1022,49
4524,1148,2839,7
4525,1055,1053,146
4526,1334,2670,145
4527,1250,2946,19
4528,1169,2665,98
4529,1462,1013,76
4530,1321,1882,115
4531,1541,2296,17
4532,1280,2032,174
4533,1629,1213,56
4534,1404,2693,36
4535,1115,2782,2
4536,1048,1639,31
4537,1402,1998,3
4538,1566,1913,123
4539,1331,2930,200
4540,1593,2466,148
4541,1068,2739,39
4542,1272,2869,26
4543,1148,1191,63
4544,1225,1442,4
4545,1296,1955,51
4546,1217,2901,9
4547,1560,1744,105
4548,1029,2716,4
4549,1304,2104,33
4550,1064,2900,70
4551,1312,2039,8
4552,1370,2742,101
4553,1650,1284,31
4554,1126,1558,36
4555,1203,1169,119
4556,1417,1874,77
4557,1416,1320,99
4558,1269,1519,129
4559,1155,1740,53
4560,1406,1099,5
4561,1037,2182,156
4562,1137,1786,25
4563,1378,2828,1
4564,1074,2859,106
4565,1447,1861,65
4566,1199,2374,19
4567,1277,2890,4
4568,1338,1438,34
4569,1187,1980,30
4570,1104,1799,126
4571,1065,2179,126
4572,1220,1832,143
4573,1357,1240,1
4574,1602,1360,11
4575,1542,1658,127
4576,1407,2701,61
4577,1231,2187,80
4578,1283,1498,103
4579,1593,1799,271
4580,1213,1726,30
4581,1581,1191,30
4582,1376,1490,127
4583,1609,1343,17
4584,1015,2091,72
4585,1314,2239,69
4586,1110,1074,102
4587,1527,1008,5
4588,1098,1829,54
4589,1173,1213,171
4590,1508,2698,134
4591,1026,2245,168
4592,1548,2479,56
4593,1176,1310,67
4594,1403,2041,212
4595,1601,2222,112
4596,1621,2776,53
4597,1459,1818,19
4598,1416,2704,16
4599,1396,2137,86
4600,1033,2813,4
4601,1340,1507,90
4602,1455,1260,113
4603,1319,2802,210
4604,1040,1967,71
4605,1503,1365,0
4606,1038,1345,162
4607,1007,2860,52
4608,1128,1157,85
4609,1561,1992,43
4610,1475,2335,96
4611,1245,1817,130
4612,1548,2253,24
4613,1232,2395,30
4614,1267,2600,232
4615,1631,1617,178
4616,1205,2121,207
4617,1614,2941,1
4618,1511,2726,147
4619,1063,2003,172
4620,1143,2593,159
4621,1288,2363,4
4622,1024,1719,71
4623,1122,2864,2
4624,1454,2476,14
4625,1152,1560,26
4626,1595,1009,1
4627,1305,1604,166
4628,1556,2604,29
4629,1179,2086,83
4630,1018,1890,13
4631,1295,1150,115
4632,1411,1396,44
4633,1574,1705,69
4634,1048,1309,73
4635,1238,1757,30
4636,1351,1679,41
4637,1207,2089,79
4638,1008,2594,32
4639,1441,2780,25
4640,1356,1205,41
4641,1089,1261,93
4642,1427,2356,280
4643,1277,2334,22
4644,1488,1171,21
4645,1381,1939,80
4646,1649,2835,55
4647,1186,1706,46
4648,1146,2406,189
4649,1501,1934,213
4650,1121,1371,21
4651,1286,2321,102
4652,1083,1394,151
4653,1598,2855,217
4654,1603,1741,47
4655,1464,1904,14
4656,1401,1492,48
4657,1565,1188,46
4658,1076,2824,92
4659,1451,2118,21
4660,1086,2431,51
4661,1604,2382,1
4662,1073,1428,9
4663,1635,1652,140
4664,1125,2163,173
4665,1642,2200,16
4666,1230,2561,36
4667,1454,1040,177
4668,1589,1520,117
4669,1208,2987,210
4670,1316,2652,74
4671,1595,1504,42
4672,1075,1817,94
4673,1196,2441,98
4674,1641,1306,7
4675,1363,2991,27
4676,1587,2236,131
4677,1225,1184,4
4678,1185,1709,206
4679,1102,2673,17
4680,1555,1362,170
4681,1366,2155,181
4682,1221,1022,202
4683,1541,2348,42
4684,1571,2309,146
4685,1016,2667,32
4686,1007,1252,73
4687,1556,2021,90
4688,1306,2616,181
4689,1233,2308,115
4690,1041,2006,84
4691,1330,2957,190
4692,1285,1183,54
4693,1272,2120,293
4694,1422,2265,109
4695,1586,2761,30
4696,1534,1005,124
4697,1078,2721,63
4698,1176,1585,96
4699,1230,1640,1
4700,1198,2494,77
4701,1443,2569,220
4702,1232,2848,22
4703,1559,1903,81
4704,1357,1879,70
4705,1223,2840,59
4706,1636,1427,25
4707,1611,1933,40
4708,1358,2949,88
4709,1150,2728,103
4710,1266,1167,7
4711,1337,2187,63
4712,1285,1165,67
4713,1633,1074,10
4714,1428,1049,101
4715,1631,2261,81
4716,1060,1659,69
4717,1371,2092,63
4718,1390,2979,8
4719,1113,1161,230
4720,1355,2784,2
4721,1083,2658,48
4722,1488,2320,141
4723,1204,2699,31
4724,1015,1575,137
4725,1074,1535,94
4726,1593,2818,2
4727,1384,1991,91
4728,1281,2108,38
4729,1506,1820,81
4730,1191,1893,55
4731,1507,2225,16
4732,1596,2636,15
4733,1180,1592,0
4734,1288,2730,277
4735,1288,2305,183
4736,1530,1408,193
4737,1235,1744,129
4738,1516,1019,3
4739,1072,2517,71
4740,1555,1139,46
4741,1006,2981,101
4742,1103,2922,79
4743,1096,2606,12
4744,1372,2761,17
4745,1200,2647,122
4746,1415,2808,10
4747,1289,2590,146
4748,1313,1850,154
4749,1070,1787,256
4750,1164,2305,54
4751,1093,1796,84
4752,1120,2975,156
4753,1212,1066,189
4754,1314,2757,93
4755,1465,2948,164
4756,1215,1911,214
4757,1401,2676,248
4758,1117,1576,8
4759,1061,1437,43
4760,1552,1694,3
4761,1397,1641,86
4762,1330,2685,75
4763,1242,1304,9
4764,1490,1047,130
4765,1113,1168,127
4766,1043,1355,120
4767,1265,2455,150
4768,1561,2034,1
4769,1551,2357,164
4770,1152,1413,40
4771,1299,2979,45
4772,1111,3000,62
4773,1145,2498,0
4774,1398,2140,7
4775,1483,2526,95
4776,1198,2646,70
4777,1574,2637,72
4778,1563,2788,97
4779,1148,2336,14
4780,1376,1937,210
4781,1461,1176,240
4782,1457,2495,285
4783,1649,2443,24
4784,1545,2818,59
4785,1215,2291,40
4786,1175,2581,7
4787,1241,1014,58
4788,1357,1225,167
4789,1214,1741,122
4790,1374,2491,2
4791,1437,2782,16
4792,1090,2339,106
4793,1533,1419,130
4794,1244,1540,7
4795,1263,1798,84
4796,1105,2525,15
4797,1181,2663,29
4798,1353,2053,232
4799,1627,1015,6
4800,1224,1933,112
4801,1093,1157,35
4802,1200,2325,114
4803,1621,1622,5
4804,1636,2825,173
4805,1574,1150,58
4806,1488,2866,185
4807,1642,2140,62
4808,1557,1779,172
4809,1009,1422,11
4810,1433,1729,210
4811,1523,2976,58
4812,1204,2423,34
4813,1147,2888,240
4814,1128,1431,88
4815,1401,1500,199
4816,1473,1619,68
4817,1421,2138,169
4818,1255,1975,147
4819,1456,2436,72
4820,1383,2949,88
4821,1113,2520,1
4822,1506,1673,78
4823,1391,1099,15
4824,1384,2059,75
4825,1321,1392,43
4826,1207,2395,85
4827,1204,1553,5
4828,1464,2704,31
4829,1293,1153,0
4830,1540,2536,46
4831,1149,2218,224
4832,1236,2837,77
4833,1325,2287,111
4834,1135,1316,41
4835,1338,2852,0
4836,1562,1169,167
4837,1079,1080,59
4838,1105,1744,70
4839,1164,1967,145
4840,1024,1568,114
4841,1504,2775,5
4842,1519,2132,6
4843,1460,2638,108
4844,1242,1263,7
4845,1281,2993,58
4846,1115,2113,170
4847,1231,2005,138
4848,1080,2346,86
4849,1629,2549,52
4850,1128,1522,25
4851,1323,1412,119
4852,1201,2441,83
4853,1189,1502,248
4854,1255,2878,52
4855,1634,2900,10
4856,1642,1266,22
4857,1630,2856,108
4858,1388,2596,59
4859,1086,2307,50
4860,1068,2645,82
4861,1504,2633,53
4862,1352,1699,67
4863,1081,2535,74
4864,1283,1294,8
4865,1262,2330,7
4866,1033,1492,15
4867,1480,2347,241
4868,1493,2541,112
4869,1564,2410,98
4870,1376,1848,46
4871,1392,2086,101
4872,1446,1697,29
4873,1425,1554,82
4874,1018,3000,128
4875,1154,1533,61
4876,1170,1463,273
4877,1349,1053,127
4878,1203,2410,1
4879,1327,2667,13
4880,1261,1566,4
4881,1062,1826,25
4882,1230,2989,156
4883,1536,2231,74
4884,1249,1179,28
4885,1311,2114,157
4886,1376,2253,13
4887,1360,2144,1
4888,1060,1287,258
4889,1558,1627,137
4890,1281,1652,84
4891,1532,1856,48
4892,1413,2868,32
4893,1339,1596,99
4894,1061,2278,45
4895,1111,2823,31
4896,1232,2231,96
4897,1269,1383,35
4898,1015,2202,23
4899,1632,2660,183
4900,1493,1275,48
4901,1004,2471,10
4902,1252,2745,23
4903,1559,2516,10
4904,1292,1130,49
4905,1295,2920,2
4906,1264,2934,106
4907,1221,2758,11
4908,1375,1185,82
4909,1466,1489,125
4910,1064,2787,117
4911,1595,1444,18
4912,1598,2928,59
4913,1413,2412,162
4914,1041,2972,57
4915,1630,1944,188
4916,1512,2219,125
4917,1047,2138,27
4918,1447,2579,55
4919,1196,2495,188
4920,1181,1475,273
4921,1212,1212,63
4922,1337,1745,100
4923,1401,2038,17
4924,1325,2964,142
4925,1579,2810,40
4926,1531,2773,187
4927,1268,2577,94
4928,1536,1974,16
4929,1478,2334,112
4930,1380,2625,72
4931,1116,1002,142
4932,1082,1250,45
4933,1125,2770,134
4934,1445,2168,217
4935,1148,2961,3
4936,1316,1277,69
4937,1184,1129,22
4938,1367,1056,66
4939,1603,1725,0
4940,1224,1437,169
4941,1612,2489,9
4942,1383,1244,44
4943,1596,1832,3
4944,1416,2791,26
4945,1534,2343,68
4946,1043,1020,85
4947,1640,1151,37
4948,1355,1504,30
4949,1544,1394,107
4950,1586,2810,65
4951,1453,1818,65
4952,1058,1549,197
4953,1326,1958,32
4954,1168,2786,136
4955,1501,2894,140
4956,1484,2237,193
4957,1099,1508,4
4958,1173,1039,149
4959,1544,2460,74
4960,1598,1782,155
4961,1243,1344,21
4962,1191,2802,43
4963,1025,1503,7
4964,1452,2944,176
4965,1267,2023,68
4966,1559,1813,72
4967,1448,1966,47
4968,1503,1134,153
4969,1347,1795,44
4970,1230,1439,3
4971,1403,1007,63
4972,1047,2039,16
4973,1507,1422,174
4974,1224,1486,45
4975,1138,1384,74
4976,1143,2681,192
4977,1645,1590,14
4978,1550,1214,157
