Sr.no,Dealer,Product,FC
3777,1016,2081,299
3778,1562,1829,80
3779,1183,2425,11
3780,1405,2678,10
3781,1631,1835,291
3782,1375,2614,63
3783,1055,1565,115
3784,1276,1748,274
3785,1042,2519,202
3786,1258,1987,11
3787,1598,2418,44
3788,1153,2265,234
3789,1439,2594,267
3790,1284,2634,76
3791,1044,2964,217
3792,1185,1225,183
3793,1175,1316,222
3794,1549,1162,19
3795,1116,2265,162
3796,1571,2108,150
3797,1173,2162,91
3798,1394,1968,98
3799,1441,2199,27
3800,1034,2777,109
3801,1577,1935,120
3802,1054,2993,49
3803,1111,1521,102
3804,1329,1016,162
3805,1389,1440,8
3806,1630,1745,110
3807,1240,1840,85
3808,1148,2238,134
3809,1380,2425,33
3810,1596,1772,29
3811,1275,1739,288
3812,1064,2506,202
3813,1364,2713,160
3814,1057,1438,148
3815,1274,2544,90
3816,1210,1765,193
3817,1482,1078,216
3818,1333,2626,218
3819,1141,1640,207
3820,1595,1720,123
3821,1351,2889,80
3822,1324,2958,259
3823,1616,1589,207
3824,1112,1463,15
3825,1607,2855,274
3826,1126,1438,48
3827,1237,1703,174
3828,1180,2199,72
3829,1495,1309,258
3830,1098,1092,147
3831,1556,2275,135
3832,1591,2819,284
3833,1159,2406,240
3834,1008,1268,261
3835,1428,2786,237
3836,1627,1897,116
3837,1105,1108,57
3838,1491,2079,192
3839,1397,2896,10
3840,1438,1554,164
3841,1064,2303,289
3842,1249,2113,236
3843,1303,2859,202
3844,1089,1929,192
3845,1468,2917,178
3846,1571,1886,192
3847,1060,1358,191
3848,1437,2071,270
3849,1136,2595,117
3850,1628,1640,161
3851,1454,1463,218
3852,1506,1678,112
3853,1435,2598,205
3854,1208,2144,130
3855,1324,1612,35
3856,1008,1521,157
3857,1085,2107,101
3858,1393,2182,177
3859,1003,1619,24
3860,1615,1528,297
3861,1143,1566,117
3862,1478,2124,195
3863,1252,1966,135
3864,1474,2338,23
3865,1478,2114,102
3866,1209,1369,123
3867,1069,1462,237
3868,1564,1351,153
3869,1235,2082,240
3870,1529,2136,155
3871,1193,1333,70
3872,1519,2222,163
3873,1584,2162,283
3874,1292,1453,50
3875,1159,1703,35
3876,1074,1459,55
3877,1213,1077,231
3878,1112,2432,59
3879,1082,2063,82
3880,1081,1572,228
3881,1427,1211,112
3882,1126,2266,277
3883,1589,2788,249
3884,1313,1292,109
3885,1464,2978,159
3886,1514,1218,242
3887,1567,2129,213
3888,1090,2882,282
3889,1122,2068,34
3890,1401,1842,44
3891,1456,1794,118
3892,1644,2533,165
3893,1369,1479,232
3894,1284,2470,189
3895,1343,1992,185
3896,1287,1843,62
3897,1367,1089,281
3898,1086,2084,243
3899,1073,2446,113
3900,1056,1711,205
3901,1145,2718,32
3902,1195,1321,238
3903,1159,1636,285
3904,1011,1326,224
3905,1360,1176,141
3906,1094,1159,300
3907,1268,1767,38
3908,1354,1118,178
3909,1254,2296,20
3910,1606,1499,33
3911,1548,2363,253
3912,1616,2385,235
3913,1311,2357,158
3914,1559,1622,160
3915,1210,2284,38
3916,1217,2801,158
3917,1102,2841,17
3918,1273,2409,247
3919,1438,2709,274
3920,1025,2051,32
3921,1536,2401,236
3922,1460,1453,205
3923,1047,1070,52
3924,1232,1400,74
3925,1104,1856,216
3926,1485,2426,260
3927,1323,2867,60
3928,1024,1801,296
3929,1645,1198,172
3930,1344,2908,11
3931,1526,1480,55
3932,1571,1579,98
3933,1327,1149,176
3934,1261,2795,186
3935,1343,1838,269
3936,1355,2842,149
3937,1039,1002,199
3938,1094,1723,118
3939,1487,1614,175
3940,1183,1608,144
3941,1639,1557,276
3942,1283,1600,185
3943,1207,2853,280
3944,1338,2790,37
3945,1641,2680,115
3946,1647,2025,56
3947,1287,1588,163
3948,1057,1740,200
3949,1584,2174,182
3950,1604,1661,15
3951,1286,2565,38
3952,1225,2885,72
3953,1082,1760,0
3954,1022,2479,87
3955,1474,2310,195
3956,1324,1337,199
3957,1376,1661,156
3958,1486,1259,126
3959,1158,1144,151
3960,1223,1758,126
3961,1010,2961,241
3962,1485,2236,49
3963,1566,1186,198
3964,1109,2874,277
3965,1303,2132,284
3966,1108,1584,234
3967,1050,1278,245
3968,1571,2872,182
3969,1541,2527,254
3970,1266,2658,144
3971,1322,2228,185
3972,1530,1599,19
3973,1318,2821,194
3974,1579,2825,161
3975,1135,2821,139
3976,1285,1410,51
3977,1328,2193,264
3978,1095,1774,34
3979,1071,2515,154
3980,1430,1555,108
3981,1474,2456,60
3982,1078,1960,165
3983,1375,2524,167
3984,1302,2714,207
3985,1441,2852,285
3986,1499,2543,180
3987,1331,1695,296
3988,1498,1578,190
3989,1184,2340,180
3990,1584,1459,284
3991,1604,1136,147
3992,1025,1218,14
3993,1568,2325,106
3994,1439,2760,214
3995,1084,2171,207
3996,1122,1216,284
3997,1217,1622,100
3998,1538,1231,51
3999,1002,2754,252
4000,1619,2862,128
4001,1083,1089,113
4002,1617,2923,71
4003,1474,2862,47
4004,1388,1581,144
4005,1158,2248,64
4006,1648,2625,195
4007,1597,2506,13
4008,1322,2547,118
4009,1390,1035,74
4010,1418,1405,183
4011,1245,1206,253
4012,1530,2354,122
4013,1195,2307,113
4014,1443,2944,97
4015,1454,2531,90
4016,1547,2242,129
4017,1175,1825,228
4018,1323,1937,243
4019,1513,1697,113
4020,1005,1707,107
4021,1396,2926,51
4022,1029,2662,288
4023,1233,2742,210
4024,1366,1358,199
4025,1027,2808,163
4026,1374,1454,125
4027,1623,1725,217
4028,1237,2996,75
4029,1416,1564,91
4030,1650,2980,6
4031,1510,2245,171
4032,1114,1795,244
4033,1562,1063,219
4034,1548,2687,138
4035,1560,1867,156
4036,1231,2827,48
4037,1444,2433,23
4038,1034,1249,271
4039,1399,2842,238
4040,1422,2563,200
4041,1321,1537,156
4042,1084,2310,238
4043,1648,1039,4
4044,1556,2825,168
4045,1124,1507,131
4046,1314,2591,147
4047,1431,2363,202
4048,1572,1399,207
4049,1045,2065,251
4050,1429,2070,153
4051,1207,2438,151
4052,1107,1736,283
4053,1410,2786,247
4054,1490,2359,213
4055,1217,1311,228
4056,1241,2102,95
4057,1026,2583,298
4058,1238,2811,0
4059,1227,1770,53
4060,1586,2632,187
4061,1131,1309,110
4062,1575,1563,271
4063,1618,1077,83
4064,1466,2801,299
4065,1127,1487,282
4066,1548,1580,287
4067,1647,2031,215
4068,1453,2294,85
4069,1469,2056,5
4070,1601,1899,192
4071,1204,2928,182
4072,1574,1099,160
4073,1503,2808,267
4074,1514,1080,139
4075,1319,2477,106
4076,1616,1790,40
4077,1095,1904,245
4078,1404,1637,143
4079,1152,1765,62
4080,1572,2875,141
4081,1620,2422,255
4082,1629,1679,165
4083,1486,1554,227
4084,1048,1475,93
4085,1384,1164,261
4086,1133,2847,93
4087,1526,2318,245
4088,1045,1434,105
4089,1348,1226,68
4090,1628,2344,186
4091,1052,1017,108
4092,1545,1118,228
4093,1241,1293,9
4094,1040,2514,40
4095,1545,2448,257
4096,1535,2819,222
4097,1569,2547,130
4098,1437,1662,39
4099,1212,1970,255
4100,1388,1455,107
4101,1399,2150,260
4102,1407,1829,144
4103,1175,1495,153
4104,1294,2115,140
4105,1087,2157,124
4106,1370,1406,42
4107,1587,2368,205
4108,1093,1376,189
4109,1025,2258,8
4110,1248,1897,288
4111,1546,1833,288
4112,1046,2060,135
4113,1019,2304,192
4114,1549,1427,222
4115,1536,1608,130
4116,1462,2701,185
4117,1494,2690,2
4118,1194,1185,226
4119,1615,2002,6
4120,1314,1469,95
4121,1074,2365,2
4122,1356,1530,221
4123,1104,1035,117
4124,1306,2692,91
4125,1195,1850,296
4126,1325,1480,77
4127,1492,1487,38
4128,1562,1095,238
4129,1331,2524,25
4130,1022,2395,264
4131,1026,2582,49
4132,1356,2540,15
4133,1468,2130,113
4134,1530,1252,152
4135,1544,1584,236
4136,1583,1371,86
4137,1055,1248,171
4138,1121,2159,129
4139,1086,1529,289
4140,1561,2448,234
4141,1414,1052,287
4142,1580,1109,248
4143,1446,1116,53
4144,1391,1919,74
4145,1391,1150,203
4146,1041,2067,259
4147,1016,2505,152
4148,1462,2264,59
4149,1280,2371,256
4150,1487,2072,208
4151,1487,2221,11
4152,1598,1687,248
4153,1064,2602,243
4154,1454,2567,285
4155,1203,2324,254
4156,1566,2463,56
4157,1452,2633,118
4158,1378,1528,157
4159,1204,1079,185
4160,1364,1133,13
4161,1592,1011,276
4162,1409,1084,30
4163,1426,1445,77
4164,1120,1106,266
4165,1151,1353,48
4166,1087,1975,172
4167,1427,1850,1
4168,1578,2716,185
4169,1189,2143,272
4170,1247,1909,113
4171,1456,1244,34
4172,1115,1721,106
4173,1302,1973,98
4174,1280,2348,293
4175,1131,2849,9
4176,1109,2318,134
4177,1124,1035,300
4178,1096,2650,59
4179,1190,2095,288
4180,1371,2408,160
4181,1358,2531,178
4182,1124,2200,95
4183,1130,1205,195
4184,1314,1436,204
4185,1407,2962,107
4186,1633,1496,204
4187,1117,1150,274
4188,1475,2836,16
4189,1492,2211,29
4190,1194,2016,77
4191,1356,1057,233
4192,1052,2165,260
4193,1588,2445,266
4194,1098,2170,194
4195,1388,1125,60
4196,1477,1272,149
4197,1489,2076,61
4198,1409,1707,114
4199,1433,1694,300
4200,1483,2918,229
4201,1334,1581,259
4202,1099,1912,205
4203,1390,1201,147
4204,1502,2466,233
4205,1405,1148,62
4206,1113,2854,287
4207,1586,1601,156
4208,1101,1493,24
4209,1402,2538,104
4210,1299,1453,88
4211,1478,1916,179
4212,1127,2160,131
4213,1187,2236,13
4214,1131,2920,74
4215,1631,1121,105
4216,1500,2596,258
4217,1152,1378,156
4218,1565,1849,281
4219,1233,1139,228
4220,1177,2667,82
4221,1273,1447,286
4222,1326,2193,231
4223,1190,2088,160
4224,1506,1657,7
4225,1620,1314,130
4226,1009,2090,105
4227,1642,1670,1
4228,1039,1244,260
4229,1279,1137,238
4230,1074,1469,157
4231,1357,1128,176
4232,1350,1683,78
4233,1448,2221,218
4234,1277,1746,167
4235,1240,2734,127
4236,1459,1609,99
4237,1071,2171,74
4238,1549,1744,11
4239,1184,1681,109
4240,1226,1726,231
4241,1221,2739,281
4242,1460,2802,207
4243,1352,2392,265
4244,1336,2581,14
4245,1435,2184,190
4246,1141,2399,94
4247,1254,1571,73
4248,1232,2281,248
4249,1163,1047,200
4250,1568,1453,290
4251,1322,1454,215
4252,1478,1327,31
4253,1549,2748,11
4254,1187,2656,174
4255,1601,1706,262
4256,1011,1107,65
4257,1144,1933,250
4258,1529,2622,18
4259,1043,1665,227
4260,1298,1889,173
4261,1551,1623,6
4262,1241,2142,295
4263,1117,1132,15
4264,1075,2687,123
4265,1427,1172,185
4266,1162,1078,186
4267,1468,2921,10
4268,1117,1774,281
4269,1225,2048,137
4270,1457,1721,250
4271,1349,2355,247
4272,1508,2168,47
4273,1258,1932,140
4274,1575,2237,200
4275,1516,1502,234
4276,1474,2741,183
4277,1086,1637,90
4278,1187,1591,162
4279,1288,1164,281
4280,1503,2643,29
4281,1642,2734,213
4282,1090,1539,14
4283,1052,2584,26
4284,1547,1041,278
4285,1482,2804,259
4286,1191,2003,98
4287,1037,1208,169
4288,1484,1129,279
4289,1504,1564,44
4290,1345,1882,225
4291,1112,1073,229
4292,1560,2979,129
4293,1486,2237,138
4294,1626,2608,46
4295,1603,1356,221
4296,1233,1638,71
4297,1482,1329,138
4298,1235,2396,204
4299,1562,1827,46
4300,1446,2340,221
4301,1253,2038,212
4302,1297,1085,10
4303,1160,2782,183
4304,1049,2621,243
4305,1584,2200,182
4306,1107,2962,266
4307,1645,1134,213
4308,1484,1110,239
4309,1423,1278,64
4310,1532,1235,92
4311,1595,1280,86
4312,1578,2660,87
4313,1641,1355,218
4314,1059,1255,280
4315,1261,1543,247
4316,1346,1515,278
4317,1615,2421,166
4318,1233,2942,105
4319,1590,2031,32
4320,1519,1143,95
4321,1041,2007,280
4322,1066,1718,10
4323,1066,2491,281
4324,1061,1683,213
4325,1563,2786,39
4326,1586,2964,126
4327,1506,2851,172
4328,1370,1802,168
4329,1257,2620,217
4330,1389,1005,133
4331,1244,1639,281
4332,1606,1728,146
4333,1262,1497,59
4334,1164,2404,65
4335,1137,1492,63
4336,1147,2289,278
4337,1387,2848,202
4338,1626,2755,32
4339,1077,1461,179
4340,1244,2858,176
4341,1313,2640,45
4342,1192,2764,86
4343,1094,2135,292
4344,1410,1022,135
4345,1608,1383,100
4346,1011,1615,41
4347,1093,1301,250
4348,1129,1276,123
4349,1612,1630,32
4350,1602,2069,57
4351,1207,1971,217
4352,1382,1304,8
4353,1046,2841,36
4354,1163,1334,117
4355,1435,1476,6
4356,1382,2570,137
4357,1104,1784,106
4358,1054,1471,71
4359,1350,2396,166
4360,1227,1878,94
4361,1485,1248,64
4362,1460,1806,165
4363,1445,1286,280
4364,1638,1688,25
4365,1415,2662,191
4366,1145,2348,206
4367,1089,2143,63
4368,1248,1555,100
4369,1181,1038,86
4370,1168,1107,60
4371,1635,1531,10
4372,1262,2551,236
4373,1604,1952,195
4374,1490,2729,252
4375,1455,2269,179
4376,1111,2558,39
4377,1372,1192,275
4378,1356,1151,14
4379,1561,2524,93
4380,1199,2755,167
4381,1031,1060,115
4382,1175,2351,132
4383,1059,2160,262
4384,1119,1857,216
4385,1392,2507,249
4386,1552,2123,61
4387,1174,2555,41
4388,1100,1787,241
4389,1423,2546,97
4390,1197,1479,111
4391,1123,2723,35
4392,1583,2718,139
4393,1079,2927,121
4394,1021,1625,180
4395,1254,1822,68
4396,1613,2392,53
4397,1438,2618,224
4398,1053,2692,85
4399,1121,1827,191
4400,1176,2894,226
4401,1268,1443,203
4402,1550,2731,164
4403,1090,1932,224
4404,1033,2829,60
4405,1008,2276,278
4406,1568,2906,158
4407,1011,2461,180
4408,1474,2716,7
4409,1411,1892,211
4410,1260,1602,92
4411,1270,1512,163
4412,1309,2066,241
4413,1287,1595,118
4414,1382,2327,65
4415,1024,2348,181
4416,1012,1989,212
4417,1141,1622,238
4418,1262,2500,183
4419,1305,2327,251
4420,1618,1116,27
4421,1493,2933,211
4422,1606,2643,0
4423,1449,1300,148
4424,1337,2906,177
4425,1545,2644,144
4426,1441,2717,211
4427,1429,2827,273
4428,1518,2542,97
4429,1362,2724,187
4430,1641,2117,234
4431,1583,1298,91
4432,1015,2512,143
4433,1089,1795,48
4434,1511,1090,0
4435,1569,2087,118
4436,1033,1361,45
4437,1040,1802,223
4438,1356,2768,204
4439,1236,1673,193
4440,1246,2992,196
4441,1227,3000,288
4442,1196,1065,174
4443,1590,2689,175
4444,1331,1829,120
4445,1384,1581,125
4446,1356,1954,277
4447,1411,2742,172
4448,1193,1083,42
4449,1438,2921,85
4450,1605,1872,105
4451,1453,1394,213
4452,1236,2652,134
4453,1025,1162,255
4454,1461,2617,167
4455,1440,1919,71
4456,1270,1695,290
4457,1601,2354,6
4458,1252,1472,113
4459,1094,1212,193
4460,1269,2119,204
4461,1611,1917,237
4462,1539,2033,162
4463,1546,2492,289
4464,1480,2674,41
4465,1575,2634,71
4466,1259,1282,130
4467,1204,2838,15
4468,1504,2054,72
4469,1269,1039,30
4470,1365,1767,81
4471,1155,1250,263
4472,1142,1655,246
4473,1317,1006,35
4474,1461,1348,9
4475,1138,1660,215
4476,1468,2710,14
4477,1029,2401,231
4478,1291,2105,60
4479,1033,1332,9
4480,1201,2727,22
4481,1560,1858,123
4482,1063,2770,122
4483,1418,1160,237
4484,1144,2746,195
4485,1253,2810,171
4486,1123,1311,221
4487,1616,2515,261
4488,1220,2178,103
4489,1559,2564,233
4490,1280,2497,217
4491,1111,1256,293
4492,1010,2397,64
4493,1138,2862,200
4494,1523,2434,174
4495,1648,2486,120
4496,1370,1886,189
4497,1305,2374,90
4498,1546,1574,225
4499,1227,1399,290
4500,1402,2372,3
4501,1262,1296,86
4502,1339,1704,119
4503,1615,1624,15
4504,1366,2058,185
4505,1149,2858,20
4506,1377,2905,91
4507,1466,2874,295
4508,1605,1913,57
4509,1031,1679,251
4510,1356,2952,66
4511,1182,2460,133
4512,1499,2583,52
4513,1148,2381,252
4514,1130,1181,288
4515,1413,2648,204
4516,1090,2713,49
4517,1162,2992,157
4518,1286,2003,259
4519,1179,1005,262
4520,1069,2462,97
4521,1248,1780,110
4522,1315,2889,234
4523,1412,1022,50
4524,1148,2839,9
4525,1055,1053,277
4526,1334,2670,198
4527,1250,2946,31
4528,1169,2665,177
4529,1462,1013,286
4530,1321,1882,140
4531,1541,2296,29
4532,1280,2032,249
4533,1629,1213,178
4534,1404,2693,166
4535,1115,2782,50
4536,1048,1639,53
4537,1402,1998,6
4538,1566,1913,130
4539,1331,2930,290
4540,1593,2466,233
4541,1068,2739,54
4542,1272,2869,255
4543,1148,1191,94
4544,1225,1442,5
4545,1296,1955,58
4546,1217,2901,115
4547,1560,1744,183
4548,1029,2716,89
4549,1304,2104,39
4550,1064,2900,243
4551,1312,2039,18
4552,1370,2742,104
4553,1650,1284,241
4554,1126,1558,197
4555,1203,1169,123
4556,1417,1874,287
4557,1416,1320,294
4558,1269,1519,238
4559,1155,1740,205
4560,1406,1099,5
4561,1037,2182,185
4562,1137,1786,26
4563,1378,2828,260
4564,1074,2859,275
4565,1447,1861,98
4566,1199,2374,68
4567,1277,2890,11
4568,1338,1438,81
4569,1187,1980,49
4570,1104,1799,152
4571,1065,2179,228
4572,1220,1832,220
4573,1357,1240,7
4574,1602,1360,59
4575,1542,1658,222
4576,1407,2701,73
4577,1231,2187,107
4578,1283,1498,290
4579,1593,1799,299
4580,1213,1726,60
4581,1581,1191,69
4582,1376,1490,137
4583,1609,1343,72
4584,1015,2091,286
4585,1314,2239,181
4586,1110,1074,152
4587,1527,1008,7
4588,1098,1829,281
4589,1173,1213,272
4590,1508,2698,186
4591,1026,2245,238
4592,1548,2479,299
4593,1176,1310,171
4594,1403,2041,226
4595,1601,2222,148
4596,1621,2776,96
4597,1459,1818,153
4598,1416,2704,29
4599,1396,2137,263
4600,1033,2813,26
4601,1340,1507,267
4602,1455,1260,171
4603,1319,2802,216
4604,1040,1967,136
4605,1503,1365,0
4606,1038,1345,254
4607,1007,2860,66
4608,1128,1157,169
4609,1561,1992,58
4610,1475,2335,286
4611,1245,1817,236
4612,1548,2253,99
4613,1232,2395,80
4614,1267,2600,291
4615,1631,1617,238
4616,1205,2121,229
4617,1614,2941,180
4618,1511,2726,202
4619,1063,2003,286
4620,1143,2593,247
4621,1288,2363,44
4622,1024,1719,77
4623,1122,2864,193
4624,1454,2476,264
4625,1152,1560,50
4626,1595,1009,4
4627,1305,1604,237
4628,1556,2604,51
4629,1179,2086,105
4630,1018,1890,140
4631,1295,1150,201
4632,1411,1396,148
4633,1574,1705,82
4634,1048,1309,278
4635,1238,1757,112
4636,1351,1679,179
4637,1207,2089,251
4638,1008,2594,46
4639,1441,2780,44
4640,1356,1205,107
4641,1089,1261,132
4642,1427,2356,287
4643,1277,2334,28
4644,1488,1171,45
4645,1381,1939,229
4646,1649,2835,75
4647,1186,1706,51
4648,1146,2406,244
4649,1501,1934,220
4650,1121,1371,73
4651,1286,2321,233
4652,1083,1394,222
4653,1598,2855,223
4654,1603,1741,72
4655,1464,1904,43
4656,1401,1492,184
4657,1565,1188,57
4658,1076,2824,158
4659,1451,2118,53
4660,1086,2431,116
4661,1604,2382,27
4662,1073,1428,137
4663,1635,1652,197
4664,1125,2163,192
4665,1642,2200,29
4666,1230,2561,56
4667,1454,1040,186
4668,1589,1520,279
4669,1208,2987,226
4670,1316,2652,285
4671,1595,1504,205
4672,1075,1817,182
4673,1196,2441,223
4674,1641,1306,8
4675,1363,2991,27
4676,1587,2236,162
4677,1225,1184,110
4678,1185,1709,254
4679,1102,2673,64
4680,1555,1362,277
4681,1366,2155,201
4682,1221,1022,274
4683,1541,2348,107
4684,1571,2309,153
4685,1016,2667,183
4686,1007,1252,259
4687,1556,2021,206
4688,1306,2616,263
4689,1233,2308,182
4690,1041,2006,148
4691,1330,2957,192
4692,1285,1183,192
4693,1272,2120,298
4694,1422,2265,253
4695,1586,2761,44
4696,1534,1005,141
4697,1078,2721,112
4698,1176,1585,129
4699,1230,1640,1
4700,1198,2494,285
4701,1443,2569,260
4702,1232,2848,57
4703,1559,1903,296
4704,1357,1879,72
4705,1223,2840,110
4706,1636,1427,33
4707,1611,1933,203
4708,1358,2949,283
4709,1150,2728,254
4710,1266,1167,57
4711,1337,2187,226
4712,1285,1165,188
4713,1633,1074,216
4714,1428,1049,259
4715,1631,2261,226
4716,1060,1659,129
4717,1371,2092,291
4718,1390,2979,41
4719,1113,1161,238
4720,1355,2784,233
4721,1083,2658,169
4722,1488,2320,184
4723,1204,2699,147
4724,1015,1575,278
4725,1074,1535,202
4726,1593,2818,3
4727,1384,1991,128
4728,1281,2108,212
4729,1506,1820,118
4730,1191,1893,110
4731,1507,2225,281
4732,1596,2636,117
4733,1180,1592,1
4734,1288,2730,280
4735,1288,2305,299
4736,1530,1408,269
4737,1235,1744,195
4738,1516,1019,4
4739,1072,2517,262
4740,1555,1139,77
4741,1006,2981,164
4742,1103,2922,264
4743,1096,2606,37
4744,1372,2761,98
4745,1200,2647,189
4746,1415,2808,34
4747,1289,2590,286
4748,1313,1850,157
4749,1070,1787,268
4750,1164,2305,202
4751,1093,1796,127
4752,1120,2975,170
4753,1212,1066,283
4754,1314,2757,176
4755,1465,2948,221
4756,1215,1911,283
4757,1401,2676,296
4758,1117,1576,205
4759,1061,1437,107
4760,1552,1694,9
4761,1397,1641,101
4762,1330,2685,276
4763,1242,1304,21
4764,1490,1047,178
4765,1113,1168,254
4766,1043,1355,170
4767,1265,2455,194
4768,1561,2034,2
4769,1551,2357,169
4770,1152,1413,130
4771,1299,2979,189
4772,1111,3000,73
4773,1145,2498,293
4774,1398,2140,19
4775,1483,2526,222
4776,1198,2646,261
4777,1574,2637,82
4778,1563,2788,188
4779,1148,2336,24
4780,1376,1937,215
4781,1461,1176,248
4782,1457,2495,294
4783,1649,2443,137
4784,1545,2818,69
4785,1215,2291,54
4786,1175,2581,137
4787,1241,1014,274
4788,1357,1225,175
4789,1214,1741,142
4790,1374,2491,10
4791,1437,2782,31
4792,1090,2339,142
4793,1533,1419,159
4794,1244,1540,38
4795,1263,1798,117
4796,1105,2525,57
4797,1181,2663,223
